year,date_conducted,date_published,pollster,geography,mode,sample_size,population_surveyed,sponsor,cc_poll_share,dgm_poll_share,pdal_poll_share,ssp_poll_share,undecided_poll_share
2012,2012-05-12,2012-05-13,Dataland Daily,National,Online,200,Adults,None,0.18,0.3,0.305,0.04,0.175
2012,2012-05-12,2012-05-13,Proudly Paid For Polling,National,Online,1000,LV,CC,0.211,0.238,0.425,0.042,0.084
2012,2012-05-11,2012-05-13,Cobolite Coalition Calling,Quantumridge,IVR,2000,RV,CC,0.166,0.236,0.469,0,0.13
2012,2012-05-13,2012-05-14,Dataland Daily,National,Online,200,Adults,None,0.14,0.255,0.42,0.035,0.15
2012,2012-05-12,2012-05-14,Synapse Strategies,Synapse Territories,Online,1000,LV,SSP,0.177,0.181,0.324,0.195,0.123
2012,2012-05-13,2012-05-15,Progressive Polling,Circuiton,Live caller,1000,Adults,None,0.052,0.364,0.505,0,0.079
2012,2012-05-13,2012-05-15,Cobolite Coalition Calling,Cortexia,IVR,2000,RV,CC,0.202,0.138,0.334,0.188,0.139
2012,2012-05-15,2012-05-16,Proudly Paid For Polling,Amperville,Online,1000,LV,CC,0.048,0.196,0.697,0,0.059
2012,2012-05-15,2012-05-16,Conference Board of Dataland,Circuit Confederation,Live caller,3000,LV,None,0.129,0.33,0.445,0,0.096
2012,2012-05-14,2012-05-16,Synapse Strategies,Cortexia,Online,1000,LV,SSP,0.165,0.177,0.366,0.223,0.069
2012,2012-05-15,2012-05-16,Conference Board of Dataland,Metaflux Realm,Live caller,3000,LV,None,0.281,0.284,0.358,0,0.077
2012,2012-05-14,2012-05-16,Dataland Daily,National,Online,200,Adults,None,0.09,0.31,0.375,0.065,0.16
2012,2012-05-15,2012-05-16,Dataland Daily,National,Online,200,Adults,None,0.12,0.235,0.45,0.05,0.145
2012,2012-05-16,2012-05-17,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,None,0.226,0.304,0.369,0,0.102
2012,2012-05-16,2012-05-17,Proudly Paid For Polling,National,Online,1000,LV,PDAL,0.159,0.286,0.43,0.035,0.09
2012,2012-05-15,2012-05-17,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,None,0.196,0.206,0.344,0.173,0.081
2012,2012-05-16,2012-05-18,Proudly Paid For Polling,Cerebrica,Online,1000,LV,DGM,0.266,0.3,0.306,0.053,0.075
2012,2012-05-16,2012-05-18,Dataland Daily,National,Online,200,Adults,None,0.175,0.315,0.3,0.03,0.18
2012,2012-05-17,2012-05-18,Dataland Daily,National,Online,200,Adults,None,0.205,0.23,0.375,0.02,0.17
2012,2012-05-17,2012-05-18,Proudly Paid For Polling,Quantumridge,Online,1000,LV,PDAL,0.141,0.293,0.503,0,0.063
2012,2012-05-18,2012-05-19,Cobolite Coalition Calling,National,IVR,2000,RV,None,0.2,0.202,0.424,0.064,0.109
2012,2012-05-18,2012-05-19,Proudly Paid For Polling,National,Online,1000,LV,DGM,0.161,0.347,0.357,0.042,0.093
2012,2012-05-17,2012-05-19,Dataland Register-Gazette,Synapse Territories,Live caller,1500,RV,None,0.181,0.209,0.367,0.172,0.072
2012,2012-05-18,2012-05-20,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,None,0.128,0.297,0.491,0,0.085
2012,2012-05-18,2012-05-20,Progressive Polling,Circuiton,Live caller,1000,Adults,PDAL,0.052,0.408,0.466,0,0.074
2012,2012-05-18,2012-05-20,Dataland Register-Gazette,Cortexia,Live caller,1500,LV,None,0.155,0.183,0.375,0.188,0.098
2012,2012-05-18,2012-05-20,Dataland Register-Gazette,Infoglen,Live caller,1500,LV,None,0.241,0.339,0.343,0,0.077
2012,2012-05-18,2012-05-20,Dataland Daily,National,Online,200,Adults,None,0.21,0.225,0.37,0.05,0.145
2012,2012-05-18,2012-05-20,Dataland Register-Gazette,National,Live caller,1500,LV,None,0.185,0.297,0.394,0.039,0.085
2012,2012-05-19,2012-05-20,Dataland Daily,National,Online,200,Adults,None,0.15,0.305,0.33,0.03,0.185
2012,2012-05-20,2012-05-21,Synapse Strategies,Cortexia,Online,1000,LV,SSP,0.145,0.178,0.363,0.24,0.074
2012,2012-05-19,2012-05-21,Electropolis Elects,Electropolis,Live caller,1000,LV,None,0.181,0.434,0.313,0,0.072
2012,2012-05-19,2012-05-21,Dataland Register-Gazette,Voltagea,Live caller,1500,LV,None,0.089,0.361,0.471,0,0.08
2012,2012-05-20,2012-05-22,Proudly Paid For Polling,Circuit Confederation,Online,1000,LV,PDAL,0.102,0.397,0.432,0,0.069
2012,2012-05-21,2012-05-22,Proudly Paid For Polling,Infinitron Peninsula,Online,1000,LV,PDAL,0.333,0.313,0.279,0,0.075
2012,2012-05-21,2012-05-22,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,None,0.25,0.286,0.353,0,0.112
2012,2012-05-20,2012-05-22,Dataland Daily,National,Online,200,Adults,None,0.135,0.37,0.33,0.035,0.13
2012,2012-05-21,2012-05-22,Cobolite Coalition Calling,Synapse Territories,IVR,2000,RV,CC,0.238,0.19,0.306,0.154,0.112
2012,2012-05-21,2012-05-22,Dataland Register-Gazette,Voltagea,Live caller,1500,LV,None,0.09,0.337,0.513,0,0.06
2012,2012-05-21,2012-05-23,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,None,0.103,0.38,0.426,0,0.091
2012,2012-05-22,2012-05-23,Progressive Polling,Infoglen,Live caller,1000,Adults,None,0.157,0.392,0.377,0,0.074
2012,2012-05-21,2012-05-23,Dataland Daily,National,Online,200,Adults,None,0.125,0.34,0.365,0.015,0.155
2012,2012-05-21,2012-05-23,Proudly Paid For Polling,Synapse Territories,Online,1000,LV,CC,0.204,0.237,0.303,0.16,0.096
2012,2012-05-23,2012-05-24,Metaflux University,Binaryshire,IVR,1500,RV,None,0.739,0.017,0.167,0,0.076
2012,2012-05-22,2012-05-24,Synapse Strategies,Cortexia,Online,1000,LV,None,0.153,0.236,0.326,0.208,0.077
2012,2012-05-22,2012-05-24,Dataland Daily,National,Online,200,Adults,None,0.135,0.35,0.315,0.045,0.155
2012,2012-05-23,2012-05-24,Dataland Daily,National,Online,200,Adults,None,0.165,0.35,0.265,0.045,0.175
2012,2012-05-23,2012-05-25,Dataland Register-Gazette,National,Live caller,1500,LV,None,0.181,0.304,0.425,0.041,0.049
2012,2012-05-24,2012-05-25,Proudly Paid For Polling,Synapse Territories,Online,1000,LV,PDAL,0.161,0.231,0.389,0.167,0.052
2012,2012-05-24,2012-05-26,Metaflux University,Byteforge Domain,IVR,1500,RV,None,0.317,0.085,0.491,0,0.108
2012,2012-05-24,2012-05-26,Proudly Paid For Polling,Cerebrica,Online,1000,LV,CC,0.322,0.255,0.295,0.05,0.078
2012,2012-05-24,2012-05-26,Synapse Strategies,Cortexia,Online,1000,LV,None,0.155,0.22,0.37,0.187,0.068
2012,2012-05-24,2012-05-26,Dataland Daily,National,Online,200,Adults,None,0.135,0.28,0.435,0.06,0.09
2012,2012-05-25,2012-05-26,Dataland Daily,National,Online,200,Adults,None,0.14,0.34,0.34,0.035,0.145
2012,2012-05-25,2012-05-26,Proudly Paid For Polling,Neuronia,Online,1000,LV,PDAL,0.067,0.184,0.201,0.479,0.069
2012,2012-05-24,2012-05-26,Proudly Paid For Polling,Quantumridge,Online,1000,LV,DGM,0.133,0.404,0.418,0,0.045
2012,2012-05-26,2012-05-27,Proudly Paid For Polling,Binaryshire,Online,1000,LV,CC,0.802,0.019,0.124,0,0.055
2012,2012-05-25,2012-05-27,Proudly Paid For Polling,Circuit Confederation,Online,1000,LV,CC,0.177,0.335,0.412,0,0.076
2012,2012-05-26,2012-05-27,Big Dataland Surveys,Synapse Territories,Online,10000,RV,None,0.159,0.241,0.297,0.186,0.116
2012,2012-05-26,2012-05-28,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,LV,None,0.322,0.112,0.509,0,0.057
2012,2012-05-27,2012-05-28,Dataland Register-Gazette,Electropolis,Live caller,1500,LV,None,0.223,0.381,0.333,0,0.062
2012,2012-05-26,2012-05-28,Dataland Daily,National,Online,200,Adults,None,0.12,0.32,0.365,0.01,0.185
2012,2012-05-27,2012-05-28,Dataland Daily,National,Online,200,Adults,None,0.16,0.33,0.335,0.04,0.135
2012,2012-05-26,2012-05-28,Synapse Strategies,Neuronia,Online,1000,LV,SSP,0.055,0.163,0.141,0.578,0.063
2012,2012-05-27,2012-05-29,Cobolite Coalition Calling,Circuiton,IVR,2000,RV,CC,0.11,0.376,0.424,0,0.09
2012,2012-05-28,2012-05-29,Progressive Polling,Infoglen,Live caller,1000,LV,PDAL,0.229,0.317,0.398,0,0.056
2012,2012-05-28,2012-05-29,Dataland Daily,National,Online,200,Adults,None,0.14,0.29,0.35,0.045,0.175
2012,2012-05-28,2012-05-29,Big Dataland Surveys,National,Online,10000,RV,None,0.171,0.314,0.39,0.043,0.082
2012,2012-05-29,2012-05-30,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,None,0.126,0.327,0.489,0,0.058
2012,2012-05-29,2012-05-30,Electropolis Elects,Electropolis,Live caller,1000,LV,None,0.184,0.376,0.374,0,0.066
2012,2012-05-29,2012-05-31,Progressive Polling,Circuiton,Live caller,1000,LV,PDAL,0.041,0.425,0.478,0,0.056
2012,2012-05-29,2012-05-31,Dataland Daily,National,Online,200,Adults,None,0.22,0.33,0.32,0.02,0.11
2012,2012-05-30,2012-05-31,Dataland Daily,National,Online,200,Adults,None,0.155,0.25,0.37,0.05,0.175
2012,2012-05-29,2012-05-31,Big Dataland Surveys,Synapse Territories,Online,10000,RV,None,0.187,0.199,0.321,0.203,0.09
2012,2012-05-31,2012-06-01,Progressive Polling,Cortexia,Live caller,1000,LV,None,0.156,0.179,0.392,0.222,0.051
2012,2012-05-31,2012-06-01,Proudly Paid For Polling,Cortexia,Online,1000,LV,PDAL,0.143,0.179,0.416,0.202,0.06
2012,2012-06-01,2012-06-02,Progressive Polling,Byteforge Domain,Live caller,1000,LV,None,0.319,0.116,0.52,0,0.045
2012,2012-05-31,2012-06-02,Dataland Register-Gazette,Electropolis,Live caller,1500,LV,None,0.225,0.382,0.343,0,0.051
2012,2012-06-01,2012-06-02,Proudly Paid For Polling,Infinitron Peninsula,Online,1000,LV,DGM,0.315,0.411,0.217,0,0.057
2012,2012-06-01,2012-06-02,Dataland Register-Gazette,Infoglen,Live caller,1500,LV,None,0.227,0.342,0.367,0,0.063
2012,2012-05-31,2012-06-02,Dataland Daily,National,Online,200,Adults,None,0.13,0.34,0.35,0.025,0.155
2012,2012-06-02,2012-06-03,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,None,0.128,0.341,0.44,0,0.091
2012,2012-06-01,2012-06-03,Proudly Paid For Polling,Circuiton,Online,1000,LV,CC,0.087,0.424,0.423,0,0.066
2012,2012-06-01,2012-06-03,Metaflux University,Infoglen,IVR,1500,RV,None,0.25,0.372,0.295,0,0.083
2012,2012-06-02,2012-06-03,Metaflux University,Metaflux Realm,IVR,1500,RV,None,0.297,0.277,0.33,0,0.095
2012,2012-06-01,2012-06-03,Dataland Daily,National,Online,200,Adults,None,0.13,0.3,0.36,0.035,0.175
2012,2012-06-02,2012-06-03,Dataland Daily,National,Online,200,Adults,None,0.175,0.275,0.39,0.03,0.13
2012,2012-06-02,2012-06-04,Proudly Paid For Polling,Cerebrica,Online,1000,LV,DGM,0.249,0.318,0.333,0.057,0.043
2012,2012-06-03,2012-06-04,Dataland Daily,National,Online,200,Adults,None,0.14,0.255,0.405,0.07,0.13
2012,2012-06-02,2012-06-04,Dataland Register-Gazette,Voltagea,Live caller,1500,LV,None,0.087,0.357,0.505,0,0.051
2012,2012-06-03,2012-06-05,Dataland Register-Gazette,Electropolis,Live caller,1500,LV,None,0.184,0.394,0.373,0,0.049
2012,2012-06-04,2012-06-05,Dataland Daily,National,Online,200,Adults,None,0.16,0.25,0.37,0.055,0.165
2012,2012-06-03,2012-06-05,Dataland Register-Gazette,Synapse Territories,Live caller,1500,LV,None,0.168,0.221,0.355,0.206,0.05
2012,2012-06-04,2012-06-06,Proudly Paid For Polling,Cortexia,Online,1000,LV,DGM,0.142,0.227,0.372,0.194,0.065
2012,2012-06-05,2012-06-06,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,None,0.28,0.283,0.356,0,0.082
2012,2012-06-05,2012-06-07,No Province Left Behind,Binaryshire,IVR,500,LV,None,0.74,0.02,0.162,0,0.078
2012,2012-06-05,2012-06-07,Metaflux University,Binaryshire,IVR,1500,RV,None,0.73,0.021,0.165,0,0.084
2012,2012-06-06,2012-06-07,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,LV,None,0.323,0.108,0.517,0,0.052
2012,2012-06-05,2012-06-07,Dataland Daily,National,Online,200,Adults,None,0.185,0.345,0.35,0.055,0.065
2012,2012-06-06,2012-06-08,Dataland Daily,National,Online,200,Adults,None,0.135,0.345,0.365,0.035,0.12
2012,2012-06-06,2012-06-08,Cobolite Coalition Calling,Quantumridge,IVR,2000,RV,CC,0.208,0.272,0.444,0,0.076
2012,2012-06-07,2012-06-09,No Province Left Behind,Infinitron Peninsula,IVR,500,LV,None,0.386,0.374,0.184,0,0.056
2012,2012-06-08,2012-06-09,Proudly Paid For Polling,Infoglen,Online,1000,LV,DGM,0.223,0.412,0.335,0,0.03
2012,2012-06-07,2012-06-09,Dataland Daily,National,Online,200,Adults,None,0.095,0.39,0.37,0.04,0.105
2012,2012-06-08,2012-06-09,Dataland Daily,National,Online,200,Adults,None,0.155,0.295,0.35,0.05,0.15
2012,2012-06-08,2012-06-10,Proudly Paid For Polling,Binaryshire,Online,1000,LV,DGM,0.768,0.034,0.149,0,0.049
2012,2012-06-08,2012-06-10,Electropolis Elects,Electropolis,Live caller,1000,LV,None,0.217,0.371,0.356,0,0.056
2012,2012-06-08,2012-06-10,Proudly Paid For Polling,Electropolis,Online,1000,LV,CC,0.292,0.366,0.295,0,0.047
2012,2012-06-08,2012-06-10,Dataland Register-Gazette,Metaflux Realm,Live caller,1500,LV,None,0.28,0.265,0.408,0,0.047
2012,2012-06-08,2012-06-10,Metaflux University,Metaflux Realm,IVR,1500,RV,None,0.308,0.296,0.321,0,0.075
2012,2012-06-09,2012-06-10,Dataland Daily,National,Online,200,Adults,None,0.15,0.33,0.36,0.065,0.095
2012,2012-06-08,2012-06-10,Proudly Paid For Polling,Neuronia,Online,1000,LV,PDAL,0.06,0.152,0.168,0.563,0.057
2012,2012-06-10,2012-06-11,Proudly Paid For Polling,Amperville,Online,1000,LV,PDAL,0.032,0.123,0.798,0,0.047
2012,2012-06-10,2012-06-11,Progressive Polling,Electropolis,Live caller,1000,LV,None,0.186,0.406,0.376,0,0.032
2012,2012-06-10,2012-06-11,Dataland Register-Gazette,Metaflux Realm,Live caller,1500,LV,None,0.293,0.267,0.409,0,0.031
2012,2012-06-09,2012-06-11,No Province Left Behind,National,IVR,500,LV,None,0.188,0.294,0.414,0.06,0.044
2012,2012-06-10,2012-06-11,Metaflux University,Quantumridge,IVR,1500,RV,None,0.189,0.335,0.409,0,0.067
2012,2012-06-10,2012-06-12,Proudly Paid For Polling,Metaflux Realm,Online,1000,LV,CC,0.355,0.24,0.365,0,0.04
2012,2012-06-11,2012-06-12,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,None,0.277,0.294,0.374,0,0.056
2012,2012-06-10,2012-06-12,Dataland Daily,National,Online,200,Adults,None,0.15,0.345,0.355,0.03,0.12
2012,2012-06-11,2012-06-12,No Province Left Behind,Neuronia,IVR,500,LV,None,0.078,0.174,0.128,0.576,0.044
2012,2012-06-11,2012-06-13,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,LV,None,0.326,0.103,0.526,0,0.045
2012,2012-06-12,2012-06-13,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,None,0.135,0.323,0.497,0,0.045
2012,2012-06-11,2012-06-13,Dataland Daily,National,Online,200,Adults,None,0.18,0.28,0.36,0.065,0.115
2012,2012-06-12,2012-06-13,Dataland Daily,National,Online,200,Adults,None,0.18,0.37,0.315,0.045,0.09
2012,2012-06-12,2012-06-13,No Province Left Behind,National,IVR,500,LV,None,0.192,0.294,0.428,0.048,0.038
2012,2012-06-12,2012-06-14,No Province Left Behind,Binaryshire,IVR,500,LV,None,0.788,0.03,0.162,0,0.02
2012,2012-06-12,2012-06-14,Progressive Polling,Circuiton,Live caller,1000,LV,PDAL,0.072,0.435,0.457,0,0.036
2012,2012-06-13,2012-06-14,Metaflux University,Infinitron Peninsula,IVR,1500,RV,None,0.406,0.317,0.233,0,0.044
2012,2012-06-13,2012-06-14,Proudly Paid For Polling,Metaflux Realm,Online,1000,LV,DGM,0.261,0.337,0.373,0,0.029
2012,2012-06-12,2012-06-14,Dataland Register-Gazette,National,Live caller,1500,LV,None,0.207,0.274,0.423,0.052,0.044
2012,2012-06-13,2012-06-14,Dataland Daily,National,Online,200,Adults,None,0.125,0.295,0.425,0.06,0.095
2012,2012-06-12,2012-06-14,Dataland Register-Gazette,Synapse Territories,Live caller,1500,LV,None,0.181,0.193,0.359,0.24,0.027
2012,2012-06-13,2012-06-15,Cobolite Coalition Calling,Byteforge Domain,IVR,2000,RV,None,0.358,0.124,0.456,0,0.062
2012,2012-06-13,2012-06-15,Big Dataland Surveys,National,Online,10000,RV,None,0.186,0.33,0.371,0.046,0.067
2012,2012-06-14,2012-06-15,Dataland Daily,National,Online,200,Adults,None,0.175,0.285,0.39,0.04,0.11
2012,2012-06-14,2012-06-16,Progressive Polling,Byteforge Domain,Live caller,1000,LV,None,0.351,0.108,0.502,0,0.039
2012,2012-06-15,2012-06-16,Synapse Strategies,Cerebrica,Online,1000,LV,SSP,0.304,0.249,0.315,0.087,0.045
2012,2012-06-15,2012-06-16,Electropolis Elects,Electropolis,Live caller,1000,LV,None,0.225,0.407,0.343,0,0.025
2012,2012-06-14,2012-06-16,Dataland Register-Gazette,National,Live caller,1500,LV,None,0.193,0.297,0.43,0.045,0.034
2012,2012-06-14,2012-06-16,Proudly Paid For Polling,National,Online,1000,LV,PDAL,0.187,0.277,0.443,0.054,0.039
2012,2012-06-15,2012-06-16,Dataland Daily,National,Online,200,Adults,None,0.135,0.325,0.35,0.075,0.115
2012,2012-06-15,2012-06-16,Big Dataland Surveys,National,Online,10000,RV,None,0.145,0.354,0.418,0.037,0.046
2012,2012-06-15,2012-06-16,Synapse Strategies,Synapse Territories,Online,1000,LV,SSP,0.171,0.202,0.333,0.257,0.037
2012,2012-06-15,2012-06-17,Synapse Strategies,Cortexia,Online,1000,LV,SSP,0.136,0.173,0.36,0.277,0.054
2012,2012-06-15,2012-06-17,Dataland Register-Gazette,National,Live caller,1500,LV,None,0.197,0.302,0.422,0.047,0.032
2012,2012-06-15,2012-06-17,Synapse Strategies,Neuronia,Online,1000,LV,None,0.07,0.181,0.159,0.557,0.033
2012,2012-06-15,2012-06-17,Proudly Paid For Polling,Quantumridge,Online,1000,LV,DGM,0.145,0.372,0.456,0,0.027
2013,2013-04-02,2013-04-03,Dataland Daily,National,Online,200,Adults,None,0.19,0.225,0.36,0.02,0.205
2013,2013-04-02,2013-04-04,No Province Left Behind,National,IVR,500,RV,None,0.158,0.198,0.418,0.058,0.168
2013,2013-04-03,2013-04-05,Dataland Daily,National,Online,200,Adults,None,0.17,0.175,0.335,0.03,0.29
2013,2013-04-04,2013-04-06,Progressive Polling,Electropolis,Live caller,1000,Adults,None,0.21,0.236,0.413,0,0.141
2013,2013-04-04,2013-04-06,Dataland Daily,National,Online,200,Adults,None,0.14,0.19,0.37,0.06,0.24
2013,2013-04-05,2013-04-07,Dataland Daily,National,Online,200,Adults,None,0.21,0.165,0.33,0.045,0.25
2013,2013-04-06,2013-04-07,Dataland Daily,National,Online,200,Adults,None,0.205,0.15,0.3,0.04,0.305
2013,2013-04-06,2013-04-08,Cobolite Coalition Calling,Circuiton,IVR,2000,RV,None,0.158,0.247,0.436,0,0.158
2013,2013-04-06,2013-04-08,Big Dataland Surveys,National,Online,10000,RV,None,0.2,0.253,0.328,0.052,0.168
2013,2013-04-08,2013-04-09,Cobolite Coalition Calling,Circuiton,IVR,2000,RV,CC,0.12,0.307,0.422,0,0.152
2013,2013-04-07,2013-04-09,Dataland Daily,National,Online,200,Adults,None,0.185,0.21,0.36,0.055,0.19
2013,2013-04-08,2013-04-10,Dataland Daily,National,Online,200,Adults,None,0.11,0.235,0.39,0.055,0.21
2013,2013-04-10,2013-04-11,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,None,0.31,0.21,0.32,0,0.16
2013,2013-04-09,2013-04-11,Dataland Daily,National,Online,200,Adults,None,0.21,0.205,0.355,0.075,0.155
2013,2013-04-10,2013-04-12,Dataland Daily,National,Online,200,Adults,None,0.21,0.205,0.315,0.075,0.195
2013,2013-04-11,2013-04-13,Dataland Daily,National,Online,200,Adults,None,0.14,0.21,0.37,0.085,0.195
2013,2013-04-12,2013-04-13,Dataland Daily,National,Online,200,Adults,None,0.185,0.22,0.36,0.02,0.215
2013,2013-04-13,2013-04-14,Dataland Daily,National,Online,200,Adults,None,0.195,0.245,0.35,0.04,0.17
2013,2013-04-13,2013-04-15,No Province Left Behind,Amperville,IVR,500,RV,None,0.044,0.134,0.648,0,0.174
2013,2013-04-15,2013-04-16,Progressive Polling,Cerebrica,Live caller,1000,Adults,None,0.127,0.294,0.41,0.053,0.116
2013,2013-04-14,2013-04-16,Cobolite Coalition Calling,Metaflux Realm,IVR,2000,RV,None,0.329,0.167,0.381,0,0.123
2013,2013-04-14,2013-04-16,Dataland Daily,National,Online,200,Adults,None,0.13,0.22,0.38,0.045,0.225
2013,2013-04-14,2013-04-16,Big Dataland Surveys,Synapse Territories,Online,10000,RV,None,0.107,0.261,0.284,0.23,0.119
2013,2013-04-15,2013-04-16,Cobolite Coalition Calling,Synapse Territories,IVR,2000,RV,None,0.136,0.27,0.228,0.223,0.142
2013,2013-04-15,2013-04-17,Dataland Daily,National,Online,200,Adults,None,0.125,0.225,0.395,0.045,0.21
2013,2013-04-16,2013-04-17,Dataland Daily,National,Online,200,Adults,None,0.155,0.21,0.425,0.04,0.17
2013,2013-04-17,2013-04-18,Cobolite Coalition Calling,Circuiton,IVR,2000,RV,CC,0.143,0.36,0.35,0,0.146
2013,2013-04-17,2013-04-18,Dataland Daily,National,Online,200,Adults,None,0.17,0.21,0.315,0.085,0.22
2013,2013-04-16,2013-04-18,Big Dataland Surveys,Synapse Territories,Online,10000,RV,None,0.094,0.228,0.279,0.271,0.127
2013,2013-04-18,2013-04-19,No Province Left Behind,Binaryshire,IVR,500,RV,None,0.64,0.026,0.194,0,0.14
2013,2013-04-18,2013-04-19,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,None,0.137,0.244,0.49,0,0.129
2013,2013-04-18,2013-04-20,Dataland Daily,National,Online,200,Adults,None,0.18,0.18,0.355,0.05,0.235
2013,2013-04-18,2013-04-20,Cobolite Coalition Calling,National,IVR,2000,RV,CC,0.246,0.132,0.421,0.048,0.152
2013,2013-04-19,2013-04-21,Cobolite Coalition Calling,Infoglen,IVR,2000,RV,None,0.25,0.275,0.304,0,0.171
2013,2013-04-19,2013-04-21,Dataland Daily,National,Online,200,Adults,None,0.2,0.21,0.315,0.035,0.24
2013,2013-04-21,2013-04-22,Metaflux University,Binaryshire,IVR,1500,Adults,None,0.687,0.02,0.151,0,0.142
2013,2013-04-21,2013-04-22,Progressive Polling,Cortexia,Live caller,1000,Adults,None,0.094,0.174,0.379,0.222,0.131
2013,2013-04-20,2013-04-22,Dataland Daily,National,Online,200,Adults,None,0.17,0.29,0.31,0.02,0.21
2013,2013-04-21,2013-04-22,Dataland Daily,National,Online,200,Adults,None,0.18,0.245,0.39,0.035,0.15
2013,2013-04-22,2013-04-24,Metaflux University,Metaflux Realm,IVR,1500,Adults,None,0.313,0.177,0.365,0,0.145
2013,2013-04-22,2013-04-24,Dataland Daily,National,Online,200,Adults,None,0.12,0.3,0.37,0.045,0.165
2013,2013-04-24,2013-04-25,Cobolite Coalition Calling,Cerebrica,IVR,2000,RV,None,0.191,0.237,0.37,0.062,0.14
2013,2013-04-24,2013-04-25,Synapse Strategies,Cortexia,Online,1000,RV,SSP,0.082,0.194,0.312,0.315,0.097
2013,2013-04-23,2013-04-25,No Province Left Behind,Infinitron Peninsula,IVR,500,RV,None,0.38,0.238,0.274,0,0.108
2013,2013-04-23,2013-04-25,Dataland Daily,National,Online,200,Adults,None,0.17,0.205,0.36,0.085,0.18
2013,2013-04-23,2013-04-25,No Province Left Behind,Quantumridge,IVR,500,RV,None,0.23,0.212,0.448,0,0.11
2013,2013-04-23,2013-04-25,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,None,0.133,0.222,0.295,0.248,0.102
2013,2013-04-24,2013-04-26,No Province Left Behind,Binaryshire,IVR,500,RV,None,0.732,0.028,0.142,0,0.098
